sequence, count
i 'm gon na turn, 2
it was n't my fault, 2
we thought we heard a, 2
the rest of you stay, 2
we 've got to do, 2
we wish it would rain, 2
i ca n't even make, 2
only bet on sure things, 2
we 'd better do something, 2
's go to paradise estate, 2
rainbow of light is the, 2
'll take care of them, 2
i think we 'd better, 2
'll never make it in, 2
let go of the string, 2
i 've got to get, 2
the rainbow of light is, 2
the way we like it, 2
more important things to worry, 2
the last thing i do, 2
for thanks no time for, 2
i know it 's here, 2
way to make it rain, 2
wish i wish i wish, 2
just might be able to, 2
to do a good deed, 2
rest of you stay here, 2
wo n't be able to, 2
i guess we 'll have, 2
i 'm so proud of, 2
let 's go to paradise, 2
can get out of here, 2
i 've got a surprise, 2
i 'm the queen of, 2
'll be " it ", 2
thank you thank you thank, 2
that 's more like it, 2
it ca n't hurt to, 2
but how do we get, 2
loves me he loves me, 2
do n't want to spoil, 2
look what you 've done, 2
's got to be around, 2
there 's got to be, 2
did n't wan na do, 2
is not far from here, 2
i 'm not all here, 2
ca n't hurt to try, 2
i do n't know where, 2
i did n't mean to, 2
how are we ever going, 2
last chance to capture all, 2
will be dark dank and, 2
what good would it do, 2
then that 's where we, 2
chance to capture all those, 2
are you sure this is, 2
got to rescue the princess, 2
do n't give up flutter, 2
find a way out of, 2
lost the rainbow of light, 2
've got to be careful, 2
the night that never ends, 2
i do n't know how, 2
got to be around here, 2
they 've run out of, 2
out is against the rules, 2
we 'll never find it, 2
get a load of this, 2
's the last thing i, 2
see how you like it, 2
know it 's here somewhere, 2
've got to stop them, 2
we 've got ta go, 2
i 'll get back to, 2
the magic in the wands, 2
let 's see what we, 2
on you can do it, 2
we 've got ta get, 2
it 's the last thing, 2
we 'll like them bushwoolies, 1
gon na play by yourself, 1
she has n't eaten anything, 1
five yards to go steamer, 1
with the ponies at midnight, 1
valley and you 'll be, 1
something i can do that, 1
not only that but wishing, 1
's such a nice guy, 1
's it wind whistler bring, 1
we need it to save, 1
seen any of the unicorns, 1
we 've still got to, 1
looks like some kind of, 1
alonso am here to rescue, 1
today and came to ponyland, 1
you were right too morning, 1
your loveliness if woven into, 1
when you read my mind, 1
thank you for doing what, 1
even with those flutter ponies, 1
now buttons you move the, 1
the legend it 's the, 1
are alive just like you, 1
n't stand our touch anymore, 1
they chase us and we, 1
the tiny grundle " oh, 1
golden door that the beast, 1
i do n't give this, 1
you stop it mr. moochick, 1
on the 50 the 40, 1
you might want to take, 1
steal my shadow which would, 1
to ask but what are, 1
happy to do our bidding, 1
it is just a story, 1
then give it to me, 1
sting place this sticky little, 1
emelita aileen 's fairy godmother, 1
have any way to turn, 1
not worth it any more, 1
i blame myself and my, 1
's going to be mad, 1
wink over there and grab, 1
enchanted slumber in a floating, 1
sell you all those things, 1
it 's too fast for, 1
lickety-split we 're out of, 1
find it in all this, 1
do n't remember why we, 1
and just where did you, 1
that her brother and his, 1
a guardian of the magic, 1
shoo-bee-doo shoop-shoop-bee-doo shoo-bee-doo shoop-shoop-bee-doo hi, 1
sick too sick to fly, 1
darkness that darkness sends now, 1
we can judge how good, 1
'll give you a ride, 1
hang on baby tiddly hang, 1
defeated lavan without your help, 1
hard a port and set, 1
wan na talk to ya, 1
been this kind to me, 1
let 's go down there, 1
're gon na make you, 1
baby half note might be, 1
we take newborn twins for, 1
's happening to my strength, 1
making some really useful things, 1
i think they must be, 1
manner of pony are these, 1
i can ascertain forget-me-not and, 1
the man who is in, 1
you 'll be sorry you, 1
why do n't you lead, 1
more dangerous down there than, 1
is how she treats innocent, 1
we do it all the, 1
it was reeka 's idea, 1
you see i needed a, 1
you hold this side morning, 1
out of time little ponies, 1
all seen the light so, 1
use your pocket tape recorder, 1
said she 's thinking it, 1
shadows and erebus became even, 1
many different kinds of ponies, 1
it once in a while, 1
if you 'll excuse me, 1
there may be other beings, 1
see since the treasure belongs, 1
'll have a new place, 1
creatures called dell dwellers who, 1
needs us to take care, 1
i thought you were at, 1
so glad you 've all, 1
beezen i 'm now master, 1
were in no position to, 1
never look a gift pony, 1
a clue as to what, 1
to make a run for, 1
or do you want another, 1
's illumination will reveal our, 1
told me to make it, 1
one so fair as you, 1
cast a spell that put, 1
the sort of the adventure, 1
you should be ashamed of, 1
now what have we here, 1
without a sign of 'em, 1
and i will explore it, 1
ze pets like mama and, 1
run back here for lunch, 1
steal my shadow and he, 1
your heart you know the, 1
now make one for danny, 1
at least i think it, 1
you mean you 've given, 1
speak to you a moment, 1
sunstone is starting to work, 1
we can be extra help, 1
own powers are strong enough, 1
cause i 'm gon na, 1
you see crunch the ro--oh, 1
the most beautiful place indeed, 1
be the most famous gizmonks, 1
be ponyland 's only hope, 1
do n't suppose we 'll, 1
of them for your husband, 1
but has he ever really, 1
you free us we will, 1
the wedding feast of my, 1
of goons dancing around in, 1
never see my grandfather again, 1
and we have so much, 1
crescent of visions did not, 1
sons fight because the magic, 1
to save heart throb lickety-split, 1
take one of them for, 1
to dump me but got, 1
the secret tunnels lead into, 1
a place that used to, 1
now let 's get a, 1
let 's build forts and, 1
estate and see if we, 1
knight shade you do n't, 1
the prevailing wind speed and, 1
keep circling and wait for, 1
you two 's been asking, 1
reveal our place of concealment, 1
ways flowers are hard to, 1
the chamber wherein she sleeps, 1
where have i seen them, 1
but the best way to, 1
you can get the sunstone, 1
even make up my mind, 1
're gon na do let, 1
said there 's nothing to, 1
frozen over all who are, 1
's asleep now 's the, 1
got to form search parties, 1
we ca n't help you, 1
parties and try to find, 1
stand there with your mouths, 1
for the moochick 's cottage, 1
it would have been too, 1
get down there and save, 1
's probably got every scrap, 1
if the honey melts enough, 1
picking the cherries for cherries, 1
well it 's better than, 1
all my senses have been, 1
and we wo n't have, 1
at this point i fear, 1
that well it 's okay, 1
the flutter ponies get the, 1
stop before i turn you, 1
i could have ze nice, 1
n't wink in or out, 1
some kind of squishy bug, 1
's what gives him his, 1
understand this display of sentiment, 1
know what happened to your, 1
just do n't want you, 1
n't mean you 're in, 1
at court to find a, 1
they know where they were, 1
we get home eh slugger, 1
that is precisely what i, 1
estate and i 'll show, 1
's right not only is, 1
yeah yeah yeah this way, 1
of home well it 's, 1
n't wan na have fun, 1
all the magic coins in, 1
what manner of pony are, 1
is that the best ya, 1
of magic paint is all, 1
to be dug to the, 1
the ice-cream cones i snuck, 1
to me on the way, 1
wink through the wall so--i, 1
little ponies from getting to, 1
big ice-cream cone and i, 1
wanted to tell you to, 1
will be fixed up in, 1
's around here somewhere i, 1
'll all jump out yelling, 1
she creates a new kingdom, 1
fudgy mcswain out of business, 1
the same place as that, 1
just tell me which way, 1
will be happy to do, 1
my my i thought it, 1
call my father good king, 1
get us into a lot, 1
better reinforce the whole estate, 1
her horn could help him, 1
want to be friends but, 1
tell you that they have, 1
simplest little thing i ca, 1
bumble and her bees are, 1
wisdom of your philosophy sting, 1
i can restore it with, 1
as i put on my, 1
n't care what you do, 1
must have escaped thorough another, 1
make it i really do--then, 1
's heard too many fairytales, 1
star and spike they seem, 1
folks near and far so, 1
do n't trample the petunias, 1
to let them go and, 1
have anything to fear from, 1
old ways flowers are hard, 1
anywhere now that she 's, 1
you ca n't stay for, 1
called dell dwellers who actually, 1
yep yep yep looks high, 1
perfect treasure for youe and, 1
frozen solid inside the ice, 1
and i 've got some, 1
hey what is going on, 1
her now is the horseshoes, 1
sure is spooky and confusing, 1
see you at the other, 1
to repair my beloved cloak, 1
i-i ca n't move it, 1
'll have to rely on, 1
now let 's get back, 1
are all the blarks ', 1
perfect day so what 's, 1
hope the baby seaponies are, 1
be our home 'till catrina, 1
time ago from the blarks, 1
did n't realize how lonely, 1
going to do with the, 1
i thought you were staying, 1
on baby ribbon want you, 1
oh why should n't i, 1
yes thanks to you two, 1
matter of thinking about what, 1
like to do things differently, 1
think any of you really, 1
you know jumping up and, 1
it 's even too hot, 1
paradise estate in a matter, 1
if i slip off the, 1
the grundle ran fast but, 1
has he ever really hurt, 1
voices in--posey who 're you, 1
do n't even know what, 1
is the one to see, 1
believed it would be bad, 1
restore me to my throne, 1
power to do anything for, 1
we 're gon na play, 1
all the flutter ponies are, 1
to have a little fun, 1
new friends would like a, 1
wind whistler uh we 're, 1
gon na be plum sorry, 1
land will be flooded and, 1
ta do is find the, 1
and promised to make me, 1
i ca n't make it, 1
we 're gon na put, 1
nice big ice-cream cone and, 1
'll get the honeycomb ready, 1
've not yet begun to, 1
na have a nervous breakdown, 1
well whatever we 're gon, 1
was not suffering from a, 1
me what this is over, 1
sorry i was you know, 1
look all i want is, 1
here forever unless megan and, 1
guys look it 's me, 1
with no feelings could remain, 1
what we hoping would happen, 1
that 's one reason why, 1
shut up and quit splashing, 1
it 's so nice to, 1
of yours arrived ze first, 1
if there were some way, 1
my magic seems to be, 1
of my godchild and her, 1
you do n't actually believe, 1
ice cream and all we, 1
n't passed the worst of, 1
of course but what should, 1
here any longer paradise estate, 1
ever wanted was for bumble, 1
fell into the dell we, 1
can get us into a, 1
it out and act your, 1
let 's keep out of, 1
way back in so we, 1
hard to start over in, 1
we want you to wear, 1
believe in yourself only good, 1
we have harvested your lovely, 1
have a day off every, 1
back and watch the sun, 1
he never come into my, 1
able to move again and, 1
as a matter of fact, 1
to our fields and flowers, 1
what you 're trying to, 1
me the morning is gon, 1
n't he just lose a, 1
for the horseshoes habbit and, 1
to tunnel through the floor, 1
we 're in trouble again, 1
because we 're the only, 1
on c'm on hurry hurry, 1
panza and i was n't, 1
tried my best as a, 1
them to the lava pits, 1
new minute i learn how, 1
sorry but i do n't, 1
think they could have been, 1
fizzy so we can get, 1
act on the road and, 1
like a tour of the, 1
while you hunt for the, 1
oh you let them escape, 1
your very own special playmate, 1
we do n't have any, 1
next meal might come if, 1
've got ta stop 'em, 1
sing a different song but, 1
n't fly much longer megan, 1
he 's not bad luck, 1
talk to this niblick and, 1
they have no idea what, 1
look pretty sick to me, 1
you must find a solution, 1
his hunger for power is, 1
ribbon whistler lofty lickety-split danny, 1
all i want is a, 1
do n't you touch anything, 1
harm will come to you, 1
can be anything you want, 1
himself into this huge cloud, 1
do that to the rest, 1
's an awfully long time, 1
'll make good little slaves, 1
works to drive fudgy mcswain, 1
just quit belly-aching and change, 1
i think he tricked you, 1
'm sure i have something, 1
the walls of lavan 's, 1
equal value to the one, 1
wait a minute these are, 1
its ruler grogar tried to, 1
so what 's so difficult, 1
no one can save ponyland, 1
it happens again you shall, 1
they were winking in and, 1
we do n't miss the, 1
what happened to brave and, 1
who can do me a, 1
go the rest of the, 1
bake to your heart 's, 1
to get to the book, 1
ca n't leave without thanking, 1
grundle ran fast but the, 1
did n't mean to disobey, 1
power back full speed ahead, 1
'm spike and this is, 1
mind and believe your deeds, 1
but the place has gone, 1
him to reverse its power, 1
a tidy place do n't, 1
well i hope you and, 1
to find paradise estate abandoned, 1
petite-fille you will very soon, 1
'm the queen of the, 1
and the fourth let its, 1
's a tail wind today, 1
what it 's like to, 1
i present princess tiffany one, 1
grow up to be your, 1
n't believe grogar is really, 1
try to make ourselves better, 1
gets back with help you, 1
it 's all right now, 1
this is a fine assortment, 1
world and even if i, 1
the crack and make it, 1
not about you or me, 1
so you can let them, 1
your mind to it shady, 1
but we did n't do, 1
blow them on the troggles, 1
maybe she 's trapped inside, 1
there 's only one thing, 1
to think of it a, 1
a watch where you 're, 1
the meantime we can all, 1
they could n't mean us, 1
glory honeysuckle please do n't, 1
no one has ever been, 1
throb please sit down and, 1
want you to be my, 1
strange all right strange as, 1
no way we could stop, 1
two at mid day and, 1
we 've come too far, 1
i 'm always the bad, 1
'll do whatever you want, 1
throb and gusty and took, 1
that must be the thing, 1
it too mama--i mean hydia, 1
wanted that big juicy apple, 1
for those creatures guarding it, 1
little ponies will save us, 1
in there and they 're, 1
the end why would valentine, 1
that the shadows provided erebus, 1
and have a snowball fight, 1
through here right in this, 1
never get away with this, 1
to get to the amulet, 1
in the land of screera, 1
is really gone for good, 1
he 's doing no such, 1
it it 's a long, 1
say what was all that, 1
's time you considered going, 1
too small to pull my, 1
help you 'll be sorry, 1
i 'm sorry i was, 1
and where do you think, 1
not long survive out of, 1
you fly with me and, 1
did n't come to to, 1
but do you know where, 1
doh for christ 's sake, 1
think it 's grogar do, 1
and i 'm all out, 1
lickety-split would like a 200-foot, 1
i am not used to, 1
you you gave me a, 1
all we got ta do, 1
what do you think furbob, 1
so bright and colorful today, 1
wo n't have any problem, 1
i still think i 'm, 1
have to find the heart, 1
anything this paint touches will, 1
worse it would mean that, 1
yeah we 're rich we, 1
the top how do we, 1
to rescue some little ponies, 1
to make it i really, 1
was so impatient to run, 1
you gon na play by, 1
lavan controls the high ground, 1
job back in the scullery, 1
up back in the realm, 1
queen needs to have a, 1
we find you another treasure, 1
bray i thought you were, 1
the mushromp 's that way, 1
i told you you could, 1
comes to keeping things neat, 1
he just got me mad, 1
the sound of a circus, 1
believe the coins are responsible, 1
i 'd better reinforce the, 1
blow that cloud so far, 1
we can find a way, 1
all the little ponies left, 1
near and far so arm, 1
cherries jubilee you can do, 1
remember all of you too, 1
it sounds like it affects, 1
'm not going anywhere near, 1
wash our claws of this, 1
's magic has gone funny, 1
claw and fix the crane, 1
so old he ca n't, 1
his pony friend are going, 1
sure hope the others have, 1
do care do n't you, 1
's dangerous to be in, 1
youth for herself and only, 1
pages in my books are, 1
i think we 'll need, 1
no no no never heard, 1
this paint touches will be, 1
is in readiness master as, 1
this is n't going to, 1
when i make it light, 1
we just wan na wash, 1
it even created that little, 1
it behind us there was, 1
megan the flories were so, 1
to shrivel up to nothing, 1
he 's turning into a, 1
think we ought to do, 1
ugh singing made us even, 1
've been looking for them, 1
smirtlab wilmot crock and zerb, 1
be gone the good will, 1
better split up and try, 1
that she needs to get, 1
sunstone from the flutter ponies, 1
hair to weave a fake, 1
your friends and you can, 1
come to claim the valley, 1
in front of the wizard, 1
out the red carpet and, 1
must prepare a plan for, 1
to force me to cooperate, 1
we ca n't leave the, 1
hope my dream message got, 1
sorry danny is feeling a, 1
and we let him get, 1
i want to the volcano, 1
purple mountain oh it was, 1
looks like one of those, 1
be hiding anywhere even in, 1
bray do n't dawdle mmm, 1
paradise estate collapsed but no, 1
i 'll never make it, 1
to do is figure out, 1
of you stay here in, 1
i guess we do n't, 1
want us to follow them, 1
and exchange it for the, 1
wind whistler bring me to, 1
not gon na let you, 1
and they 're all playing, 1
obvious that the metaphysical power, 1
return and i wo n't, 1
think you should know that, 1
'till the fat lady stings, 1
the crowns and then their, 1
but i 'm not such, 1
relieved is more like it, 1
but you have to help, 1
i 'm taking him with, 1
i ca n't morning glory, 1
anything ever get done around, 1
my friends they need you, 1
me to mop you again, 1
try it before it gets, 1
as dream valley a place, 1
half the other half can, 1
ancient recipe for polish made, 1
to hunt us down and, 1
always be with ya in, 1
take food from baby fifi, 1
with me to the mushromp, 1
've been waiting a lifetime, 1
come we can be waiting, 1
if you 're gon na, 1
as our guest of honour, 1
raptorians abducted lickety split heart, 1
throb do n't be discouraged, 1
this niblick and ask him, 1
simply death to my complexion, 1
the rules explicitly state that, 1
i 'll make a snowstorm, 1
thing is necessary flutter ponies, 1
well thank you all very, 1
meteorological debacle is quite anomalous, 1
never seen a storm come, 1
i 'm sure we 'll, 1
of darkness that darkness sends, 1
wish i was not suffering, 1
you 've won the game, 1
the only guy who can, 1
never be ready for the, 1
a bedroom has been prepared, 1
i thought there was more, 1
you please sir i thought, 1
" you are cordially invited, 1
any event paradise did n't, 1
or it 's snip-snip for, 1
i made you what you, 1
like pony hair once it, 1
is tickle him and he, 1
get this back to his, 1
just hope my dream message, 1
no problem we 'll just, 1
them pay for stopping the, 1
umm--his royal majesty my father, 1
only we could fly again, 1
shade you do n't want, 1
is not like you gusty, 1
it makes me so proud, 1
see a lot of things, 1
'bout you that 's all, 1
better look for another way, 1
i do n't suppose everyone, 1
for everyone in case they, 1
all right if you like, 1
oh boy this is fun, 1
hey what are the bushwoolies, 1
too many of paradise 's, 1
they ca n't throw us, 1
get to work move it, 1
big and strong enough to, 1
ta be a way out, 1
he took over my kingdom, 1
of a crunch the rockdog, 1
him of my plan to, 1
since they used all our, 1
wo n't be much to, 1
thank you for all your, 1
lesson he 'll nay soon, 1
no attention to them crunch, 1
i do hope they can, 1
in case they manage to, 1
do is find this eminence, 1
be something i can do, 1
ponies we know you 're, 1
wants megan to look in, 1
how he does that-it 's, 1
is plenty of ze ice, 1
only one thing powerful enough, 1
been waiting a lifetime for, 1
in the soup with her, 1
now and get back to, 1
how could anything dangerous be, 1
little cutie everywhere we look, 1
could be the golden door, 1
traverse that overpass when we, 1
be so upset your bumbleness, 1
wonder where the little ponies, 1
like a big gray storm, 1
help me oil this shade, 1
we will reach ponyland very, 1
is a simple matter of, 1
she 's really not so, 1
shadows provided erebus with energy, 1
be banished along with the, 1
to make me a star, 1
'd better rest for a, 1
it 's lavan ruler of, 1
and with great courage he, 1
still think it 's a, 1
you wake up you can, 1
we we just wanted to, 1
edgar my son you disappoint, 1
's spell is broken that, 1
you guys have some really, 1
to the hills and stay, 1
i 'd know that cackle, 1
so you want the horseshoe, 1
about your true love and, 1
never see other ponies again, 1
broom and--oh i could sell, 1
greetings your majesty i 'm, 1
you grogar plans to exile, 1
problem is getting through that, 1
out there i 'm sure, 1
bath we wo n't enjoy, 1
hooves of this special unicorn, 1
made marshlands into rocky valley, 1
orb did n't seem real, 1
'll show you who 's, 1
kaleidostone then hand-me-down spotted her, 1
you 're so lucky to, 1
piece of my mind for, 1
know i forgot just how, 1
i wanted to ask you, 1
in the ice cream mixture, 1
youth back i have my, 1
where these gizmonks are we, 1
the way out of the, 1
'm beginnin' to understand why, 1
ca n't stay for long, 1
uh a dragon with gooseflesh, 1
explicitly state that the ball, 1
then you should talk to, 1
there in a jiffy galaxy, 1
we 'll have to use, 1
n't give back your babies, 1
just close your eyes we, 1
day off every time the, 1
this can of magic paint, 1
you 've brought all that, 1
makin' ice cream again right, 1
we take you prisoner in, 1
energy from the shadows to, 1
some little ponies look a, 1
he 's completely blown our, 1
help you anyway we can, 1
get it ooh- ooh no, 1
we going to cross that, 1
briar ring to keep her, 1
had the power to do, 1
or flutter valley will die, 1
to have a very special, 1
gon na go i 'm, 1
not much time to find, 1
if if i can only, 1
for what you did to, 1
we ca n't take any, 1
i will look after poor, 1
line so get it right, 1
wonder all the magic in, 1
the safest and soundest of, 1
actually believe that bad luck, 1
prince charming can help being, 1
collection of niblick the troll, 1
things but this can of, 1
i-i think i 'll go, 1
why that giant creature was, 1
to be the clumsy that, 1
come to to fight they, 1
it 's the only way, 1
as to what we 're, 1
recall an ancient legend about, 1
as adults and they use, 1
come help me oil this, 1
you gon na help me, 1
tell the others to get, 1
just might work if masquerade, 1
bushwoolie not want to fall, 1
into something new and wonderful, 1
the bad news megan is, 1
in the dark for all, 1
not waste any more time, 1
about the giant that goes, 1
bushwoolies.an thank you for coming, 1
got to go talk to, 1
remember paradise telling us the, 1
is there a wall of, 1
i was forced to come, 1
beat those creepy plant things, 1
be too unless we fix, 1
and i followed megan and, 1
you know a song might, 1
n't believe flowers could be, 1
dump me but got dumped, 1
him a lesson he 'll, 1
appear to be making matters, 1
well of course we would, 1
look at the sick children, 1
half note sing better than, 1
for the costume ball tonight, 1
wish the stonebacks would go, 1
we 're gon na make, 1
in the humans since they, 1
saving it for my prize, 1
ponyland will be happy to, 1
yeah that way that way, 1
who 's gon na show, 1
well she 's kind of, 1
to meet fleetfoot leader of, 1
take a look at our, 1
go to dream valley so, 1
a dozen raptorians abducted lickety, 1
find a replacement to serve, 1
i squire alonso am here, 1
dangerous down there than you, 1
he tried to get them, 1
maybe i 'll come back, 1
until they give us the, 1
they almost saw us flying, 1
and you hold this side, 1
i 'm baby cotton candy, 1
it 's time for your, 1
with the little ponies too, 1
with the old witch floating, 1
when i have important things, 1
lavan does n't know about, 1
the rest of us can, 1
part of a carefully conceived, 1
off and catch up at, 1
ponies just so you can, 1
it does n't know us, 1
an egg in your sandal, 1
n't be long before the, 1
and i 'll rule again, 1
ever forgive me for what, 1
were in some kind of, 1
a story once about a, 1
magical talisman far beneath lavan, 1
but do n't you touch, 1
to start over in a, 1
then we 'll never get, 1
form a search party and, 1
see mimic one of the, 1
strange girl in our rooms, 1
up a whole kingdom just, 1
be careful not to frighten, 1
when we come to it, 1
like to honor you with, 1
my eh huh merry men, 1
looking so bright and colorful, 1
you need your magic wands, 1
and i shall rule the, 1
you see a seed it, 1
could do to make you, 1
which way to flutter valley, 1
we want him around for, 1
sweet stuff we 've got, 1
can get bray 's voice, 1
i do n't think it, 1
big brothers do n't make, 1
have n't had anyone to, 1
do is walk through that, 1
yeah it 's all right, 1
get the babies ' shadows, 1
shadow and he laughed at, 1
i 've got a little, 1
na get a ball to, 1
the goblins found everyone by, 1
you can abuse me in, 1
'm not even sure zeb, 1
of the troggles enjoy living, 1
they could have been kidnapped, 1
sure i want to the, 1
treasure so far--everything but the, 1
would cheer me up is, 1
us all out of the, 1
to leave his one true, 1
so arm yourself with charms, 1
outward sign of some loss, 1
way out of the orchard, 1
there 's only one person, 1
you have the right equipment, 1
'll blow that cloud so, 1
've never been very good, 1
our home back without it, 1
should be ashamed of yourself, 1
back i have my new, 1
's a new one on, 1
pain in my big toe, 1
to find that rainbow of, 1
n't have any magical powers, 1
