sequence, count
a cutie, 28
the only, 28
oh you, 28
na do, 28
with a, 28
's got, 28
nightmare moon, 28
you wan, 28
of ponyville, 28
n't wan, 28
's what, 28
a great, 28
i love, 28
you two, 27
had to, 27
galloping gala, 27
with you, 27
my own, 27
you would, 27
on a, 27
to my, 27
to say, 27
all over, 27
the other, 26
i get, 26
like to, 26
the pony, 26
from the, 26
what we, 26
do this, 26
if it, 26
in your, 26
and now, 26
iron will, 26
on your, 26
now that, 26
our cutie, 26
was the, 26
able to, 26
get back, 26
told you, 26
that one, 26
a new, 26
we ca, 25
for my, 25
you sure, 25
that the, 25
can i, 25
that is, 25
'm the, 25
you go, 25
i really, 25
do i, 25
like that, 25
's that, 25
this one, 25
have the, 25
's get, 25
well that, 25
is here, 25
wing power, 25
why i, 24
like it, 24
great and, 24
for this, 24
to talk, 24
'll just, 24
the last, 24
not to, 24
help you, 24
really really, 24
listen to, 24
get the, 24
i bet, 24
make a, 24
is gon, 24
know how, 24
think we, 24
where 's, 24
is this, 24
oh yeah, 24
'm just, 24
're all, 24
are the, 24
now you, 24
in my, 24
happened to, 24
to come, 23
the same, 23
we should, 23
'll have, 23
've ever, 23
i hope, 23
this afternoon, 23
should be, 23
maybe i, 23
there is, 23
's been, 23
be so, 23
all this, 23
know it, 23
up the, 23
you 'd, 23
have been, 23
it all, 23
as i, 23
just like, 23
's right, 23
the wonderbolts, 23
i told, 23
she was, 23
like this, 23
to your, 23
come back, 23
but that, 23
she did, 23
n't need, 22
the future, 22
the world, 22
over there, 22
we got, 22
up winter, 22
're a, 22
we were, 22
you will, 22
guess i, 22
know you, 22
the time, 22
i never, 22
no i, 22
's time, 22
could be, 22
kind of, 22
all these, 22
some of, 22
a dragon, 22
no way, 22
we all, 22
number one, 22
i must, 22
lot of, 22
a real, 22
know that, 21
like the, 21
do something, 21
my cutie, 21
how did, 21
need a, 21
there are, 21
find out, 21
it for, 21
never seen, 21
and powerful, 21
be able, 21
but the, 21
talking about, 21
i will, 21
not so, 21
is not, 21
and she, 21
sonic rainboom, 21
n't like, 21
she is, 21
hold on, 21
it 'll, 21
's nothing, 21
one who, 21
get out, 21
na get, 21
'll get, 21
powerful trixie, 21
here in, 21
why are, 21
so sorry, 21
where you, 21
just have, 21
up and, 21
a very, 21
they do, 20
what in, 20
you look, 20
do that, 20
me a, 20
the great, 20
spring is, 20
'm a, 20
find a, 20
by the, 20
'd be, 20
to keep, 20
go to, 20
of all, 20
you okay, 20
for all, 20
know i, 20
to stop, 20
zap apple, 20
i found, 20
big mac, 20
made it, 20
all that, 20
maybe you, 20
is going, 20
at least, 20
me too, 20
i saw, 20
was so, 20
in equestria, 19
but what, 19
me and, 19
she 'll, 19
you so, 19
n't it, 19
me i, 19
rest of, 19
all you, 19
after all, 19
you a, 19
in canterlot, 19
so we, 19
about to, 19
what if, 19
you must, 19
oh thank, 19
the rest, 19
just ca, 19
with your, 19
look like, 19
should n't, 19
all about, 19
in this, 19
talk to, 19
can be, 19
what about, 19
're here, 19
'm going, 19
need you, 19
come to, 18
is just, 18
is there, 18
now what, 18
no time, 18
where are, 18
're the, 18
special somepony, 18
with my, 18
little pony, 18
with her, 18
're going, 18
we 'd, 18
it would, 18
'll take, 18
n't mean, 18
at me, 18
well you, 18
'll do, 18
you that, 18
love to, 18
we just, 18
go on, 18
you mean, 18
were you, 18
has to, 18
nightmare night, 18
because you, 18
to stay, 18
we did, 18
little ponies, 18
the first, 18
not gon, 18
you wo, 18
oh it, 18
each other, 18
a party, 17
up for, 17
n't that, 17
sorry i, 17
i see, 17
'm here, 17
no you, 17
in there, 17
's your, 17
is to, 17
right here, 17
'll never, 17
am not, 17
oh yes, 17
you twilight, 17
mean i, 17
be my, 17
sweet apple, 17
mark crusaders, 17
nothing to, 17
up a, 17
n't look, 17
thought i, 17
it will, 17
twilight 's, 17
n't let, 17
could i, 17
looking for, 17
the day, 17
ai n't, 17
a bit, 17
" and, 17
yes i, 17
apple acres, 16
how can, 16
now if, 16
i wish, 16
n't understand, 16
photo finish, 16
wait for, 16
to ponyville, 16
sure to, 16
the ground, 16
it up, 16
very special, 16
is your, 16
out there, 16
n't wait, 16
take it, 16
what was, 16
that does, 16
how 's, 16
a letter, 16
to know, 16
like i, 16
all my, 16
is so, 16
sure you, 16
to show, 16
how do, 16
up with, 16
about that, 16
i made, 16
want you, 16
the night, 16
're in, 16
just one, 16
up all, 16
there and, 16
not the, 16
on me, 16
here 's, 16
on girls, 16
when the, 16
this was, 16
welcome to, 16
but do, 16
about a, 16
all those, 16
had a, 16
mare do, 16
better than, 16
and all, 16
's why, 16
la la, 16
for one, 15
and what, 15
and get, 15
a minute, 15
if she, 15
my life, 15
but she, 15
a way, 15
with all, 15
care of, 15
and your, 15
's an, 15
of it, 15
this time, 15
're doing, 15
shining armor, 15
with that, 15
just got, 15
's see, 15
sort of, 15
you up, 15
maybe we, 15
my best, 15
of her, 15
the truth, 15
see what, 15
with this, 15
front of, 15
think it, 15
think of, 15
'em up, 15
no it, 15
n't mind, 15
'm afraid, 15
ha ha, 15
give me, 15
they 'll, 15
these are, 15
ready to, 15
that a, 15
will you, 15
oh please, 15
do the, 15
well well, 15
to work, 15
the cutie, 15
try to, 15
thought you, 15
to give, 15
believe it, 15
the ponies, 15
my favorite, 15
in here, 15
being a, 15
so what, 15
to put, 15
tomorrow spring, 15
can get, 15
cause tomorrow, 15
out the, 15
all i, 15
you ever, 14
it a, 14
and if, 14
apple family, 14
lots of, 14
na have, 14
and so, 14
could you, 14
let you, 14
up in, 14
what did, 14
what have, 14
do well, 14
're just, 14
in front, 14
the cake, 14
on her, 14
my birthday, 14
is an, 14
was that, 14
just do, 14
get this, 14
were n't, 14
has n't, 14
everfree forest, 14
wants to, 14
what the, 14
to a, 14
for it, 14
how to, 14
show you, 14
this way, 14
came to, 14
my dear, 14
and they, 14
are my, 14
it looks, 14
they are, 14
do with, 14
get me, 14
make you, 14
's this, 14
here i, 14
something to, 14
needs to, 14
then i, 14
'd you, 14
me in, 14
have some, 14
n't make, 14
since i, 14
the weather, 14
one more, 14
the apple, 14
the party, 14
to hear, 14
they were, 14
the next, 14
of them, 14
the everfree, 14
that would, 14
here and, 14
i ever, 13
now we, 13
" the, 13
in that, 13
your cutie, 13
na go, 13
you said, 13
come out, 13
sounds like, 13
the sky, 13
not sure, 13
you made, 13
where i, 13
get your, 13
like we, 13
of that, 13
just the, 13
her to, 13
you had, 13
come from, 13
have no, 13
important to, 13
to play, 13
now it, 13
as well, 13
and do, 13
new fluttershy, 13
want me, 13
may have, 13
why would, 13
" i, 13
how are, 13
how you, 13
an apple, 13
uh i, 13
n't see, 13
call me, 13
the magic, 13
i wonder, 13
my friend, 13
'd love, 13
on you, 13
we had, 13
have an, 13
to look, 13
wait to, 13
is no, 13
'll see, 13
do not, 13
n't just, 13
apple jam, 13
oh that, 13
we get, 13
has been, 13
" this, 13
oh come, 13
where is, 13
i like, 13
ponyville 's, 13
oh spike, 13
ursa major, 13
too much, 13
well it, 13
even know, 13
got the, 13
i promise, 13
it just, 13
actually i, 13
good friend, 13
to try, 13
the zap, 13
should have, 13
we gon, 13
" dear, 13
talking to, 12
to this, 12
happy to, 12
to that, 12
and just, 12
diamond tiara, 12
not be, 12
here you, 12
and my, 12
's too, 12
have time, 12
out for, 12
just because, 12
the worst, 12
who is, 12
just so, 12
got my, 12
the trees, 12
i help, 12
everypony 's, 12
and make, 12
the new, 12
for her, 12
n't care, 12
of these, 12
because i, 12
n't tell, 12
to princess, 12
enough to, 12
this week, 12
proud of, 12
i say, 12
up on, 12
i feel, 12
guess you, 12
than you, 12
a problem, 12
i go, 12
me that, 12
the perfect, 12
princess mi, 12
get my, 12
what does, 12
the right, 12
day of, 12
have any, 12
the moon, 12
all we, 12
a chance, 12
did not, 12
oh and, 12
little bit, 12
are not, 12
thank goodness, 12
pony who, 12
just look, 12
is what, 12
's up, 12
see how, 12
why did, 12
an old, 12
sorry but, 12
pie you, 12
use your, 12
are a, 12
love it, 12
mrs. cake, 12
see the, 12
mean you, 12
of me, 12
of ponies, 12
you for, 12
two bits, 12
you may, 12
who are, 12
get away, 12
but how, 12
ready for, 12
your help, 12
to save, 12
's only, 12
you not, 12
my new, 12
but but, 12
dare you, 12
worry about, 12
know who, 12
only one, 12
you about, 12
faithful student, 12
that way, 12
the ticket, 12
used to, 12
yeah i, 12
about this, 12
hang out, 12
well then, 12
you the, 12
that she, 12
of our, 12
an ursa, 12
or maybe, 12
mi amore, 12
they 've, 11
magic of, 11
think she, 11
i heard, 11
've learned, 11
a tree, 11
can help, 11
them all, 11
be more, 11
she does, 11
'd like, 11
is about, 11
i look, 11
give you, 11
can not, 11
without a, 11
heard of, 11
we know, 11
afraid of, 11
n't i, 11
it means, 11
night ever, 11
'd better, 11
i wanted, 11
know why, 11
make the, 11
zap apples, 11
dash you, 11
be in, 11
na help, 11
is she, 11
or a, 11
can make, 11
n't a, 11
n't take, 11
n't come, 11
as we, 11
're still, 11
we still, 11
n't we, 11
's great, 11
be here, 11
to bring, 11
just what, 11
ever seen, 11
no matter, 11
on it, 11
you in, 11
that book, 11
her i, 11
she would, 11
are all, 11
why you, 11
meant to, 11
hard to, 11
to her, 11
of those, 11
know the, 11
the end, 11
there you, 11
clean up, 11
n't go, 11
here for, 11
best night, 11
and not, 11
a wonderful, 11
make me, 11
even if, 11
if only, 11
in town, 11
it in, 11
you believe, 11
he is, 11
say that, 11
over here, 11
than the, 11
away from, 11
you how, 11
at a, 11
pony in, 11
but if, 11
might be, 11
you spike, 11
on in, 11
the sun, 11
but this, 11
sure that, 11
to spend, 11
twilight you, 11
can we, 11
that could, 11
in fact, 11
to win, 11
see that, 11
best friends, 11
and when, 11
how 'd, 11
is still, 11
much for, 11
here at, 11
in time, 11
oh but, 11
now let, 11
all day, 11
next time, 11
think that, 11
that means, 11
i hate, 11
all in, 11
does that, 11
could just, 11
that it, 11
be there, 11
ta go, 11
's really, 11
oh what, 11
not going, 11
it stop, 11
i wan, 11
please please, 11
just wanted, 11
" you, 11
amore cadenza, 11
not that, 11
wake up, 11
ahead of, 11
you three, 11
the greatest, 11
in one, 11
slumber party, 11
do a, 11
my very, 11
will never, 11
just about, 10
about your, 10
na know, 10
no problem, 10
tell us, 10
you gon, 10
no idea, 10
the food, 10
for what, 10
friends and, 10
a sister, 10
all night, 10
come and, 10
magic to, 10
see me, 10
's on, 10
you be, 10
and hooves, 10
oh wait, 10
a bunch, 10
hit the, 10
a long, 10
you ready, 10
like me, 10
's about, 10
really think, 10
found her, 10
applejack i, 10
to fix, 10
that 'll, 10
uh uh, 10
the clouds, 10
future twilight, 10
so many, 10
a disaster, 10
was your, 10
is all, 10
sure i, 10
where did, 10
hope you, 10
and how, 10
back here, 10
pony 's, 10
of here, 10
a whole, 10
'll make, 10
fluttershy 's, 10
see it, 10
last year, 10
does not, 10
then what, 10
glad you, 10
tried to, 10
that they, 10
that will, 10
student twilight, 10
thing i, 10
one 's, 10
or not, 10
us all, 10
princess is, 10
could do, 10
as the, 10
right there, 10
were just, 10
these things, 10
why we, 10
so long, 10
of time, 10
any of, 10
in her, 10
it down, 10
why not, 10
saw the, 10
i came, 10
who you, 10
you kidding, 10
you wanted, 10
the problem, 10
sugarcube corner, 10
no need, 10
best friend, 10
the train, 10
letter to, 10
seen anything, 10
'll go, 10
n't she, 10
get that, 10
's wrong, 10
's quite, 10
make them, 10
just need, 10
i only, 10
big deal, 10
your best, 10
me the, 10
this place, 10
it does, 10
a second, 10
think so, 10
sure it, 10
to believe, 10
your hooves, 10
the leaves, 10
there was, 10
i still, 10
what it, 10
plenty of, 10
it out, 10
as you, 10
best of, 10
the dragon, 10
you talking, 10
're sorry, 10
's me, 10
pinkie i, 10
instead of, 10
anything about, 10
give her, 10
the big, 10
so the, 10
she will, 10
're my, 10
my goodness, 10
rainbow crash, 10
but they, 10
's coming, 10
oh well, 10
but a, 10
learned that, 10
how much, 10
than i, 10
to it, 10
what to, 10
spike you, 10
applejack 's, 10
're supposed, 10
for everypony, 10
're up, 10
give it, 10
is one, 10
no thanks, 10
your new, 10
applejack is, 10
hey twilight, 10
find the, 10
go home, 10
a special, 10
out with, 10
us to, 10
fluttershy is, 10
the book, 10
here is, 10
any more, 10
we will, 10
then you, 10
hearts and, 10
well we, 10
and this, 10
the cakes, 10
she could, 9
uh we, 9
talk about, 9
you again, 9
oh uh, 9
's rainbow, 9
a unicorn, 9
bet you, 9
you i, 9
the sonic, 9
no longer, 9
was it, 9
everything i, 9
say so, 9
can see, 9
scared of, 9
oh for, 9
bunch of, 9
they all, 9
they come, 9
i dare, 9
to our, 9
big mcintosh, 9
he 'll, 9
some sort, 9
everything 's, 9
one thing, 9
in you, 9
can find, 9
you at, 9
happy birthday, 9
oh this, 9
and big, 9
as my, 9
made me, 9
here we, 9
spike i, 9
since you, 9
my sister, 9
a pegasus, 9
to happen, 9
my hooves, 9
say you, 9
oh the, 9
the ", 9
me this, 9
find some, 9
can handle, 9
apple pie, 9
how many, 9
made a, 9
ta get, 9
this the, 9
place to, 9
could have, 9
your friend, 9
get some, 9
uh you, 9
once again, 9
n't been, 9
leave me, 9
you feel, 9
me out, 9
doing here, 9
you here, 9
said i, 9
not have, 9
help her, 9
better get, 9
's in, 9
for an, 9
this year, 9
n't this, 9
so excited, 9
one bit, 9
doing this, 9
much better, 9
a thing, 9
you who, 9
up here, 9
course not, 9
's do, 9
you make, 9
time with, 9
having a, 9
to worry, 9
n't the, 9
come up, 9
day and, 9
make sure, 9
stop the, 9
on fluttershy, 9
you later, 9
the hay, 9
go and, 9
we go, 9
and help, 9
take that, 9
'm ready, 9
like my, 9
most important, 9
as in, 9
my brother, 9
oh rarity, 9
not only, 9
to eat, 9
just make, 9
back in, 9
been so, 9
for that, 9
getting a, 9
friends are, 9
get them, 9
twilight i, 9
no one, 9
think the, 9
something that, 9
i wo, 9
the matter, 9
about friendship, 9
get you, 9
good luck, 9
do is, 9
be right, 9
i suppose, 9
a pet, 9
tell her, 9
just an, 9
hard work, 9
ask me, 9
good with, 9
name is, 9
na find, 9
gummy 's, 9
think they, 9
a moment, 9
rarity is, 9
spike 's, 9
at this, 9
is in, 9
oh oh, 9
this here, 9
who i, 9
which is, 9
little guy, 9
seem to, 9
that makes, 9
wait a, 9
mr. and, 9
think about, 9
was awesome, 9
take care, 9
thing to, 9
cutie pox, 9
you put, 9
the wedding, 9
come here, 9
to catch, 9
should we, 9
and mrs., 9
to use, 9
quite a, 9
an idea, 9
my name, 9
a friend, 9
gom player, 9
to learn, 9
take your, 8
meringue madness, 8
follow me, 8
guess that, 8
apple trees, 8
him to, 8
say it, 8
you pinkie, 8
prove it, 8
be perfect, 8
had the, 8
the race, 8
daring do, 8
believe you, 8
with applejack, 8
feel like, 8
the little, 8
big sister, 8
was an, 8
hooves day, 8
is too, 8
that pony, 8
fluttershy you, 8
before the, 8
to start, 8
the library, 8
's you, 8
so she, 8
the running, 8
to run, 8
around here, 8
has a, 8
fancy pants, 8
do have, 8
i tried, 8
running of, 8
know about, 8
a nice, 8
in no, 8
really are, 8
stop it, 8
never mind, 8
keep it, 8
to think, 8
shall we, 8
du n, 8
the canterlot, 8
you going, 8
me get, 8
to cloudsdale, 8
know this, 8
into a, 8
just did, 8
n't fly, 8
a huge, 8
go with, 8
maybe she, 8
by a, 8
it that, 8
one hundred, 8
hoof in, 8
on now, 8
time you, 8
save you, 8
my gosh, 8
is on, 8
the three, 8
the middle, 8
out who, 8
mascarpone meringue, 8
of friendship, 8
was gon, 8
when we, 8
told me, 8
over equestria, 8
you take, 8
stay here, 8
foal free, 8
for our, 8
that sounds, 8
out to, 8
just fine, 8
them for, 8
and be, 8
ta be, 8
year 's, 8
and pinkie, 8
how dare, 8
you you, 8
've just, 8
oh do, 8
way you, 8
uh no, 8
will 's, 8
marzipan mascarpone, 8
where we, 8
somepony else, 8
have one, 8
but there, 8
could ever, 8
not even, 8
keep up, 8
wrong with, 8
me all, 8
was my, 8
pinkie sense, 8
free press, 8
decided to, 8
's there, 8
'm trying, 8
three of, 8
do anything, 8
forget it, 8
something you, 8
you heard, 8
pony pokey, 8
's fine, 8
time i, 8
the finish, 8
've seen, 8
come true, 8
her own, 8
just want, 8
without you, 8
about her, 8
n no, 8
give up, 8
had n't, 8
up there, 8
few days, 8
can have, 8
one assistant, 8
spirit of, 8
for us, 8
on time, 8
's over, 8
part of, 8
thanks twilight, 8
for some, 8
your little, 8
on twilight, 8
swirl the, 8
okay twilight, 8
come with, 8
for yourself, 8
my magic, 8
a sonic, 8
a really, 8
oh good, 8
one pony, 8
so it, 8
never fear, 8
pound cake, 8
the place, 8
knew you, 8
so fast, 8
bit of, 8
you back, 8
a baby, 8
's still, 8
before i, 8
on everypony, 8
's like, 8
go ahead, 8
last thing, 8
none of, 8
n't find, 8
way i, 8
a spell, 8
that there, 8
the foal, 8
oh really, 8
ever since, 8
you my, 8
please do, 8
you with, 8
my fault, 8
dash and, 8
on this, 8
the royal, 8
" for, 8
's exactly, 8
star swirl, 8
chance to, 8
this party, 8
when it, 8
n't say, 8
ice cream, 8
i used, 8
put on, 8
if they, 8
have our, 8
we must, 8
their own, 8
a game, 8
very first, 8
the competition, 8
does this, 8
next tuesday, 8
to share, 8
earth ponies, 8
was i, 8
the bearded, 8
this again, 8
still do, 8
got you, 8
did that, 8
if the, 8
and he, 8
then we, 8
no that, 8
your own, 8
've tried, 8
forgive me, 8
so glad, 8
that for, 8
am so, 8
waiting for, 8
with it, 8
as fast, 8
attention to, 8
na take, 8
what now, 8
birthday party, 7
may not, 7
to watch, 7
somepony 's, 7
look out, 7
want a, 7
could get, 7
close to, 7
right up, 7
fast as, 7
down here, 7
has the, 7
comes to, 7
pick up, 7
's our, 7
to listen, 7
spell that, 7
not at, 7
my hair, 7
your head, 7
only the, 7
good at, 7
pin the, 7
put a, 7
came from, 7
good idea, 7
zecora 's, 7
poor little, 7
oh we, 7
's party, 7
n't for, 7
prove to, 7
very nice, 7
you there, 7
but he, 7
've done, 7
're ready, 7
okay okay, 7
okie dokie, 7
getting married, 7
to town, 7
could make, 7
soon as, 7
helping me, 7
how it, 7
to report, 7
equestria and, 7
okay i, 7
exactly what, 7
some more, 7
will have, 7
say we, 7
is something, 7
dash is, 7
a hop, 7
too busy, 7
did i, 7
want it, 7
somepony who, 7
great job, 7
equestria is, 7
like your, 7
hey guys, 7
nice to, 7
anything like, 7
apples are, 7
said you, 7
you seen, 7
be at, 7
does it, 7
i might, 7
the spirit, 7
them to, 7
mind if, 7
n't work, 7
me like, 7
ask you, 7
you too, 7
we would, 7
some help, 7
you never, 7
from now, 7
laughing at, 7
it did, 7
get all, 7
go back, 7
anything else, 7
from me, 7
my eyes, 7
na make, 7
the summer, 7
's important, 7
end of, 7
the air, 7
'll give, 7
be your, 7
when she, 7
never gon, 7
n't gon, 7
are and, 7
a doormat, 7
use the, 7
thanks for, 7
the good, 7
the tail, 7
's always, 7
first prize, 7
that this, 7
princess 's, 7
this for, 7
hold it, 7
're on, 7
a word, 7
with our, 7
show them, 7
knew it, 7
she can, 7
when they, 7
a terrible, 7
but when, 7
your wings, 7
around and, 7
quiet now, 7
it off, 7
said no, 7
out here, 7
's pinkie, 7
i always, 7
now go, 7
little bunnies, 7
a chicken, 7
as it, 7
you might, 7
the town, 7
in our, 7
the street, 7
will do, 7
party is, 7
full of, 7
one two, 7
get along, 7
me about, 7
what am, 7
and try, 7
sugar cube, 7
y'all are, 7
over the, 7
in tarnation, 7
what ever, 7
wish i, 7
but then, 7
and tell, 7
have i, 7
tuesday morning, 7
so good, 7
a lovely, 7
just as, 7
'm glad, 7
's hard, 7
pinkie 's, 7
for another, 7
all your, 7
though i, 7
does she, 7
and have, 7
summer sun, 7
sure she, 7
that all, 7
from that, 7
a bite, 7
about me, 7
we came, 7
'll tell, 7
i i, 7
slow down, 7
n't seen, 7
it and, 7
a day, 7
unicorn in, 7
is really, 7
this thing, 7
what an, 7
things i, 7
he just, 7
through the, 7
and gentlecolts, 7
princess luna, 7
care about, 7
guys are, 7
i uh, 7
to finish, 7
a cup, 7
down and, 7
and applejack, 7
be afraid, 7
as soon, 7
around the, 7
making sure, 7
's how, 7
good thing, 7
seems like, 7
are here, 7
no offense, 7
and rainbow, 7
it has, 7
are they, 7
the farm, 7
yes you, 7
to canterlot, 7
a different, 7
late for, 7
good friends, 7
should go, 7
more of, 7
the family, 7
what they, 7
hear you, 7
mean it, 7
laugh at, 7
be careful, 7
really sorry, 7
well no, 7
we better, 7
and here, 7
be just, 7
's more, 7
big macintosh, 7
a while, 7
with them, 7
but why, 7
i sure, 7
nothing but, 7
have just, 7
take the, 7
and as, 7
matter what, 7
go in, 7
my head, 7
of friends, 7
've made, 7
birthday present, 7
hundred and, 7
try and, 7
outfit for, 7
i learned, 7
me help, 7
've already, 7
from this, 7
look so, 7
accept my, 7
your talent, 7
well done, 7
on out, 7
to all, 7
to fly, 7
too late, 7
than a, 7
may be, 7
would have, 7
mare in, 7
you but, 7
'm very, 7
you call, 7
oh sweetie, 7
feel better, 7
it took, 7
her mane, 7
better be, 7
are supposed, 7
sorry twilight, 7
away with, 7
n't really, 7
some time, 7
and no, 7
'll excuse, 7
that if, 7
never be, 7
you remember, 7
a time, 7
in and, 7
you now, 7
yeah yeah, 7
so that, 7
pinkie you, 7
cheer you, 7
's with, 7
before you, 7
sun celebration, 7
on that, 7
you care, 7
to live, 7
you from, 7
hate to, 7
nice and, 7
the disaster, 7
are so, 7
i gave, 6
i win, 6
of canterlot, 6
no more, 6
try again, 6
we think, 6
" mmmm, 6
just had, 6
thought we, 6
only thing, 6
really is, 6
or something, 6
or is, 6
sure is, 6
it wo, 6
bits for, 6
you ask, 6
she needs, 6
even when, 6
really should, 6
like her, 6
at us, 6
of nightmare, 6
mmmm ", 6
need your, 6
that little, 6
now this, 6
n't they, 6
it right, 6
just give, 6
mean that, 6
but now, 6
is sure, 6
the land, 6
ponies are, 6
the doozy, 6
the help, 6
right on, 6
extra ticket, 6
to read, 6
should get, 6
celestia is, 6
with animals, 6
go first, 6
'll show, 6
you girls, 6
a beautiful, 6
great idea, 6
see my, 6
of yourself, 6
catch up, 6
my pet, 6
family appreciation, 6
give the, 6
it the, 6
set up, 6
best place, 6
and there, 6
n't help, 6
too big, 6
for sure, 6
out you, 6
baby bunnies, 6
na happen, 6
be alone, 6
now quiet, 6
so bad, 6
the real, 6
need some, 6
i gon, 6
really do, 6
and look, 6
sure we, 6
you done, 6
last forever, 6
just get, 6
n't possibly, 6
with some, 6
's good, 6
i completely, 6
let the, 6
to speak, 6
'm talking, 6
play with, 6
special talent, 6
out a, 6
who cares, 6
yes it, 6
with these, 6
new baby, 6
it be, 6
perfect for, 6
really like, 6
's sake, 6
's something, 6
i give, 6
never get, 6
what that, 6
's already, 6
now do, 6
your name, 6
to discover, 6
a horrible, 6
's where, 6
us from, 6
out and, 6
do to, 6
the horror, 6
after-birthday party, 6
doing it, 6
all our, 6
get going, 6
now where, 6
of things, 6
n't ask, 6
a doozy, 6
everypony in, 6
she wo, 6
i took, 6
give us, 6
please stop, 6
a total, 6
sorry about, 6
've had, 6
you better, 6
not really, 6
while you, 6
can tell, 6
to celebrate, 6
no she, 6
the very, 6
your magic, 6
think this, 6
a model, 6
mad at, 6
a joke, 6
or what, 6
at home, 6
back from, 6
little busy, 6
just be, 6
and rarity, 6
i were, 6
see if, 6
they will, 6
it were, 6
off your, 6
pie and, 6
thanks to, 6
party to, 6
to perform, 6
it takes, 6
're getting, 6
all just, 6
'cause you, 6
go away, 6
ticket to, 6
her what, 6
