sequence, count
rainbow of darkness, 4
then we 'll, 4
the big brothers, 4
a piece of, 4
do we get, 4
a way out, 4
ca n't stop, 4
let me out, 4
back in the, 4
you 'll know, 4
i can do, 4
to find the, 4
run run run, 4
maybe we can, 4
of paradise estate, 4
more like it, 4
the sunstone is, 4
there 's the, 4
you are all, 4
'll get you, 4
we 've come, 4
i could have, 4
the purple mountains, 4
i 'd better, 4
if only we, 4
long time ago, 4
give it a, 4
there he is, 4
what would we, 4
let 's not, 4
of us can, 4
we do now, 4
would we get, 4
how are we, 4
you and your, 4
us the way, 4
's just a, 4
did you do, 4
has happened to, 4
the whole world, 4
place to live, 4
well that 's, 4
what they 're, 4
we have n't, 4
i can fly, 4
you 're here, 4
i 'd be, 4
what 's happening, 4
've got you, 4
to be careful, 4
we need a, 4
they 'll never, 4
some kind of, 4
i say we, 4
it 's worth, 4
babies ' shadows, 4
you wan na, 4
why ca n't, 4
can get out, 4
will be just, 4
me out of, 4
that 's easy, 4
we wan na, 4
's that way, 4
can make it, 4
it back to, 4
i guess you, 4
here i come, 4
something we can, 4
i 'll save, 4
to get it, 4
on come on, 4
that was n't, 4
looks like we, 4
they 'll be, 4
it would be, 4
i wonder where, 4
we need your, 4
come on come, 4
back into the, 4
the other ponies, 4
i 'll find, 4
just got to, 4
do you mean, 4
this is it, 4
ca n't wink, 4
escape escape escape, 4
you think of, 4
well it 's, 4
was n't my, 4
wish i wish, 4
do a good, 4
on you can, 4
yeah we 're, 4
got an idea, 4
ca n't let, 4
what does it, 4
what did you, 4
to dream valley, 4
we want to, 4
do n't forget, 4
this is a, 4
if only i, 4
just know it, 4
ca n't even, 4
you want to, 4
to protect the, 4
come on we, 4
take you to, 4
get us out, 4
whatever it is, 4
without the sunstone, 4
you 'd better, 4
baby half note, 4
watch where you, 4
to get out, 4
we could do, 4
and you can, 4
's where we, 4
's nothing to, 4
leave us alone, 4
got ta go, 4
's hard to, 4
i 'd like, 4
a long way, 4
how could you, 4
what good would, 4
it 's our, 4
you ask me, 4
i could n't, 4
only thing that, 4
our only chance, 4
what 's a, 4
think of something, 4
there will be, 4
ca n't help, 4
to get to, 4
according to the, 4
show us the, 4
be something we, 4
do n't care, 4
and her bees, 4
i just know, 4
for me to, 4
all the time, 4
to find out, 4
where do you, 4
get to work, 4
this is fun, 4
we did n't, 4
's happened to, 4
i should be, 4
wan na be, 4
thank you thank, 4
'm so sorry, 4
i 'm baby, 4
if we could, 4
it 's here, 4
where are they, 4
you thank you, 4
've never seen, 4
it 's got, 4
i seem to, 4
'll have a, 4
if there 's, 4
to stop them, 4
way to get, 4
want you to, 4
she 's gone, 4
there 's got, 4
oh thank you, 4
have to try, 4
and that 's, 4
got ta do, 4
out of this, 4
but i do, 4
i hate to, 4
you to do, 4
did n't do, 4
where are we, 4
give me that, 4
think i 'll, 4
'll do it, 4
want to be, 4
does n't know, 4
check it out, 4
to be my, 4
hey what 's, 4
's so beautiful, 4
have a better, 4
n't be long, 4
we 're the, 4
we 're all, 4
you got ta, 4
if you 're, 4
the black mountains, 4
do n't make, 4
they do n't, 4
and you 'll, 4
the way out, 4
all we have, 4
i 'll never, 4
think they 're, 4
and we 'll, 4
do with the, 4
that 's okay, 4
you 're the, 4
they 're the, 4
the only way, 3
did n't know, 3
to have a, 3
of course it, 3
or is it, 3
in your heart, 3
not that way, 3
how do you, 3
i am sorry, 3
are we ever, 3
's got ta, 3
he ca n't, 3
if she 's, 3
might be able, 3
this one 's, 3
thanks morning glory, 3
part of the, 3
you have no, 3
just ca n't, 3
get away with, 3
rrowff rrowff rrowff, 3
i was n't, 3
too late too, 3
i have the, 3
just wan na, 3
is more like, 3
we 'll see, 3
can do that, 3
we could help, 3
and the rest, 3
i thought we, 3
happen to you, 3
are you gon, 3
in and out, 3
ever gon na, 3
of the lava, 3
the jewel desert, 3
to be in, 3
flutter ponies and, 3
but we 're, 3
we 'll take, 3
go get 'em, 3
can do about, 3
out of there, 3
's here somewhere, 3
i am not, 3
the only one, 3
all those ponies, 3
does n't mean, 3
what is that, 3
for knight shade, 3
i can feel, 3
a week off, 3
'm afraid we, 3
would n't be, 3
for your lives, 3
of lost answers, 3
uh i think, 3
me some more, 3
to give it, 3
must be a, 3
where we 're, 3
fly a kite, 3
through that door, 3
it sure is, 3
think i 'm, 3
and they 're, 3
's on fire, 3
he 's gone, 3
and their friends, 3
where did i, 3
have n't seen, 3
what we can, 3
ponies and their, 3
we 're so, 3
's the big, 3
on one condition, 3
once in a, 3
'm so glad, 3
that we 're, 3
master right away, 3
must be the, 3
did n't wan, 3
i can get, 3
ca n't reach, 3
i know what, 3
crunch the rockdog, 3
now what do, 3
these are my, 3
lead the way, 3
run my little, 3
and thank you, 3
have a feeling, 3
i 'll have, 3
you seen the, 3
've got something, 3
i 'm really, 3
we thought you, 3
right away master, 3
's go back, 3
want that sunstone, 3
late too late, 3
and we need, 3
gon na find, 3
to see me, 3
little ponies are, 3
capture all those, 3
you 're one, 3
nothing to do, 3
in the land, 3
make it go, 3
ca n't see, 3
i just hope, 3
to be around, 3
we 'll go, 3
wo n't hurt, 3
this is my, 3
n't you think, 3
you think they, 3
look at me, 3
book of lost, 3
turn ponyland into, 3
why should i, 3
is your last, 3
know if i, 3
let them get, 3
dark dank and, 3
than i thought, 3
think they 'll, 3
how 'd you, 3
oh i ca, 3
thought you might, 3
i 'll give, 3
of course you, 3
they 're in, 3
oh i hope, 3
to make you, 3
it 's lavan, 3
have you heard, 3
got ta stop, 3
hates me not, 3
's a long, 3
all is lost, 3
us in the, 3
it is it, 3
it did n't, 3
i 'm trying, 3
can we do, 3
bumbleland 's on, 3
he did n't, 3
we can use, 3
gon na rain, 3
but they 're, 3
what 's tag, 3
's the witches, 3
are you okay, 3
where is the, 3
ca n't be, 3
still time to, 3
your last chance, 3
on the other, 3
not going anywhere, 3
you out of, 3
coochy coochy coo, 3
yeah it 's, 3
n't think so, 3
can i do, 3
sure this is, 3
trying to hurt, 3
's our chance, 3
a better idea, 3
in no time, 3
what you 've, 3
any of us, 3
mean it 's, 3
na na na, 3
it 's that, 3
oh i do, 3
how are you, 3
be " it, 3
how can you, 3
can do to, 3
brave and tough, 3
have n't had, 3
n't wink through, 3
you can have, 3
've got an, 3
i 'm ready, 3
but how do, 3
's my turn, 3
is going to, 3
there in a, 3
now you 're, 3
do you like, 3
if you like, 3
you see that, 3
to get them, 3
we can go, 3
is n't working, 3
here it comes, 3
we need it, 3
i wanted to, 3
into the barrel, 3
ca n't wait, 3
dream valley and, 3
ta get out, 3
ca n't stay, 3
's the only, 3
wo n't have, 3
there was a, 3
we got the, 3
we 'll help, 3
just like you, 3
the book of, 3
ponies have escaped, 3
to learn how, 3
gon na help, 3
i thought so, 3
gon na play, 3
're not going, 3
i wish the, 3
'm sorry i, 3
'll deal with, 3
he 's not, 3
the real one, 3
out a way, 3
us into a, 3
oh all right, 3
gon na make, 3
the most powerful, 3
take a nap, 3
really do n't, 3
the magic in, 3
what 's your, 3
we 're inside, 3
ready or not, 3
go to paradise, 3
you are not, 3
so proud of, 3
i wonder if, 3
'm so proud, 3
oh do n't, 3
but i ca, 3
did you see, 3
ice cream cone, 3
but what 's, 3
is not far, 3
'm really sorry, 3
then you can, 3
do i have, 3
it 's coming, 3
i tell you, 3
the last thing, 3
you 'll never, 3
ca n't find, 3
got to help, 3
in the mirror, 3
i 'll show, 3
the magic of, 3
it 's true, 3
's go home, 3
n't let them, 3
a little more, 3
but i thought, 3
n't have to, 3
what are they, 3
do n't remember, 3
's the last, 3
the end of, 3
's no way, 3
but i 've, 3
i ever heard, 3
time for thanks, 3
they 're gone, 3
time to go, 3
looks like a, 3
if you ask, 3
such a lovely, 3
only i could, 3
sorry your bumbleness, 3
i 'm glad, 3
for one day, 3
more like a, 3
there 's more, 3
if it 's, 3
everything will be, 3
told you to, 3
never find it, 3
you like to, 3
take them to, 3
if you want, 3
that 's exactly, 3
'll show you, 3
n't catch me, 3
n't you worry, 3
run for your, 3
we like it, 3
be my slaves, 3
take it to, 3
that was fun, 3
's not working, 3
to think of, 3
i need your, 3
so we can, 3
the way we, 3
they did n't, 3
get the baby, 3
tell you the, 3
there is n't, 3
n't make it, 3
n't be able, 3
you think so, 3
the babies ', 3
thanks for your, 3
me she hates, 3
you 're mine, 3
come with us, 3
ca n't talk, 3
we 'll ever, 3
've been waiting, 3
what 's so, 3
of what i, 3
'll go back, 3
come back here, 3
have we here, 3
you think we, 3
of the coins, 3
the legend of, 3
where 'd she, 3
gon na let, 3
important things to, 3
looks like it, 3
'd she go, 3
we need help, 3
hates me she, 3
the lava demons, 3
have been captured, 3
i can find, 3
that 's very, 3
one true love, 3
want to go, 3
to the realm, 3
i know a, 3
you have a, 3
wish i could, 3
i 'm on, 3
'd like to, 3
got a surprise, 3
and you 're, 3
i 'm just, 3
okay we 're, 3
i going to, 3
to get help, 3
you have n't, 3
never mind that, 3
my magic coins, 3
's my friend, 3
thank you all, 3
like it 's, 3
the newborn twins, 3
knight shade you, 3
the ice cream, 3
do is find, 3
ca n't go, 3
now 's our, 3
let me see, 3
not so bad, 3
see if we, 3
that you 're, 3
the magic paint, 3
look at the, 3
got to find, 3
because we 're, 3
take it easy, 3
there are no, 3
's only one, 3
i think so, 3
do what i, 3
be happy to, 3
this place is, 3
's just that, 3
it 's better, 3
it 's dangerous, 3
's your name, 3
he 's a, 3
's too bad, 3
it 's finished, 3
my wings are, 3
be the queen, 3
've come to, 3
there she is, 3
're the treasure, 3
are n't you, 3
be no more, 3
never make it, 3
now we 'll, 3
let us out, 3
if you do, 3
got to do, 3
too do n't, 3
bell we found, 3
ca n't move, 3
where do we, 3
she 's right, 3
the last time, 3
we uh we, 3
we heard a, 3
listen to us, 3
you to be, 3
the other side, 3
boom boom boom, 3
exactly what i, 3
i was not, 3
looks like i, 3
n't know how, 3
they 're too, 3
well it does, 3
a long time, 3
come on megan, 3
it 's you, 3
we go back, 3
back to the, 3
way back to, 3
the source of, 3
'll help you, 3
what if she, 3
be long now, 3
'll never find, 3
's getting dark, 3
now i 'm, 3
i get it, 3
away from me, 3
oh yeah right, 3
n't mean it, 3
do you hear, 3
n't be ridiculous, 3
so you see, 3
at least i, 3
back to work, 3
it must be, 3
have you been, 3
those little ponies, 3
where is everybody, 3
there 's something, 3
're in trouble, 3
's not enough, 3
you 're all, 3
save the rest, 3
's go get, 3
has to be, 3
back to you, 3
i sure hope, 3
could do it, 3
know we were, 3
you 're trying, 3
we just wan, 3
n't leave me, 3
he does n't, 3
think that 's, 3
'll never make, 3
flutter valley and, 3
we do it, 3
it was nothing, 3
you mean the, 3
's a trap, 3
to utter flutter, 3
's get back, 3
i-i do n't, 3
when you see, 3
n't know where, 3
you know you, 3
n't get it, 3
all the way, 3
you 're too, 3
do something about, 3
other half of, 3
you want it, 3
close your eyes, 3
let 's help, 3
'll give you, 3
did you say, 3
it wind whistler, 3
give it back, 3
go get it, 3
got to rescue, 3
all the little, 3
think we should, 3
there 's not, 3
but of course, 3
i just ca, 3
i wish we, 3
so what 's, 3
n't know if, 3
get outta here, 3
well let 's, 3
i 'm coming, 3
it 's gon, 3
get the flutter, 3
's no use, 3
got to stop, 3
hey watch where, 3
can you do, 3
find out what, 3
dank and dreary, 3
going to stop, 3
break it down, 3
going to find, 3
hoo hoo hoo, 3
hip hip hooray, 3
you should have, 3
in a while, 3
magic in the, 3
ca n't take, 3
i hope you, 3
i 've found, 3
get the flashstone, 3
it 's because, 3
's up to, 3
is so exciting, 3
why are they, 2
we were wrong, 2
're too big, 2
yeah ponies kidnapped, 2
i could be, 2
let me look, 2
'll take that, 2
that old witch, 2
gon na love, 2
i believe you, 2
think you are, 2
did n't fall, 2
to go way, 2
think we ought, 2
it 's up, 2
is the one, 2
night that never, 2
and who are, 2
's not my, 2
on flutter ponies, 2
the throne room, 2
seem to have, 2
we do with, 2
was n't exactly, 2
've always wanted, 2
in the name, 2
a chocolate cake, 2
you saved our, 2
he 's got, 2
you can come, 2
oh yes yes, 2
's a good, 2
with me and, 2
hey what is, 2
right we can, 2
whoever you are, 2
do n't we, 2
i am a, 2
boy oh boy, 2
'll come back, 2
that was close, 2
know where it, 2
500 years to, 2
the first place, 2
thaw things out, 2
's not so, 2
deed for you, 2
it sounds like, 2
in the estate, 2
make it disappear, 2
me a good, 2
bet you ca, 2
just follow me, 2
to stick around, 2
do n't hurt, 2
have we done, 2
i said i, 2
's not it, 2
time like this, 2
i-i ca n't, 2
right back to, 2
must do something, 2
wanted to see, 2
down there and, 2
you can wish, 2
i 'll bet, 2
must let us, 2
's not that, 2
see how you, 2
give up hope, 2
hope the others, 2
oh i must, 2
's the worst, 2
no way to, 2
you back to, 2
form search parties, 2
most beautiful place, 2
they ruin everything, 2
good would it, 2
you want the, 2
gusty and galaxy, 2
've still got, 2
to go back, 2
mixville ice cream, 2
maybe i could, 2
ruin the flutter, 2
've just got, 2
but morning glory, 2
what we 're, 2
i will get, 2
of my mind, 2
go away ghost, 2
we could fly, 2
and i are, 2
my one true, 2
coming with you, 2
them into glass, 2
waiting for you, 2
's more like, 2
long as we, 2
they 'll hurt, 2
maybe you 'd, 2
sure we 're, 2
n't happen again, 2
will be back, 2
was separated from, 2
for the double, 2
keep up with, 2
are you talking, 2
if we go, 2
of the volcano, 2
n't believe you, 2
in a cage, 2
what 's this, 2
to find that, 2
do your stuff, 2
we could just, 2
be one of, 2
'd better do, 2
closer and closer, 2
we could n't, 2
is no way, 2
come on flutter, 2
is where we, 2
did n't say, 2
along with the, 2
up to us, 2
you just need, 2
if only megan, 2
a baby dragon, 2
and for that, 2
i 'm stuck, 2
me knight shade, 2
maybe i 'll, 2
have to work, 2
and be quiet, 2
it 's always, 2
wan na do, 2
think you should, 2
" this side, 2
na be okay, 2
is a ghost, 2
how to use, 2
only got one, 2
me do it, 2
wink back in, 2
a bad feeling, 2
i never thought, 2
on my back, 2
soon there will, 2
i really am, 2
just take your, 2
's kind of, 2
the golden door, 2
how to ride, 2
something that is, 2
wonder where they, 2
is n't it, 2
it was an, 2
are coming back, 2
play with us, 2
it was my, 2
can find her, 2
over the years, 2
it 's simply, 2
things to worry, 2
but i need, 2
in the dungeon, 2
you at last, 2
a new home, 2
do n't drop, 2
to the left, 2
ca n't keep, 2
the cloak is, 2
i tried to, 2
stop being so, 2
only megan were, 2
do n't call, 2
would n't you, 2
to give up, 2
and i 'd, 2
to rescue megan, 2
play with you, 2
and he 'll, 2
you know i, 2
you just go, 2
n't dream valley, 2
and now i, 2
i have my, 2
place for you, 2
done is done, 2
i had in, 2
the creamy confection, 2
ever glad to, 2
have been kidnapped, 2
n't hurt to, 2
give us a, 2
all little ponies, 2
you 'll find, 2
lost the rainbow, 2
i am princess, 2
afraid we 're, 2
is against the, 2
this is awful, 2
know what happened, 2
they have the, 2
'm sure you, 2
we are n't, 2
a wizard who, 2
come back to, 2
simply falling apart, 2
i 'd never, 2
they 'll make, 2
yeah help help, 2
only he can, 2
i do it, 2
think of it, 2
to take a, 2
did she say, 2
's me your, 2
the one who, 2
things to do, 2
with the magic, 2
should have stayed, 2
who need rescuing, 2
any of the, 2
power of darkness, 2
look a rainbow, 2
furbobia and get, 2
load of this, 2
better do something, 2
're supposed to, 2
still think i, 2
where are the, 2
then that 's, 2
we can catch, 2
n't you take, 2
n't think they, 2
back with help, 2
we 're almost, 2
into the city, 2
but i just, 2
please come back, 2
looks like the, 2
and we 're, 2
yeah i know, 2
a time like, 2
no trace of, 2
they will be, 2
and have a, 2
it is our, 2
you all the, 2
okay here i, 2
do n't see, 2
the other wing, 2
if by midnight, 2
good would that, 2
need a plan, 2
and this time, 2
we should be, 2
strong enough to, 2
oh i know, 2
they never felt, 2
to honor you, 2
our babies ', 2
we 're never, 2
course it is, 2
if i did, 2
there i was, 2
ice orgs and, 2
you and me, 2
in the whole, 2
we 're waiting, 2
n't think it, 2
're not a, 2
back to bumbleland, 2
where it is, 2
sun and the, 2
baby ribbon you, 2
we 'll start, 2
it just might, 2
ever since the, 2
n't any of, 2
at this point, 2
n't find her, 2
oh i hate, 2
's like this, 2
it 's about, 2
was an accident, 2
good deed for, 2
magic of the, 2
to come and, 2
grogar 's power, 2
return to me, 2
and get the, 2
go get the, 2
seems to be, 2
it 's gusty, 2
time for the, 2
i need some, 2
you and the, 2
have the power, 2
this is megan, 2
've run out, 2
'll save you, 2
a bunch of, 2
they chase us, 2
been waiting for, 2
'll teach him, 2
thing i do, 2
our mortal enemies, 2
with no feelings, 2
like you did, 2
no i ca, 2
is n't right, 2
have to leave, 2
well we 're, 2
it 's beautiful, 2
you are mine, 2
get it off, 2
the bushwoolies are, 2
and it is, 2
here mr. moochick, 2
everyone 's shadow, 2
any of you, 2
he 's on, 2
only bet on, 2
the most famous, 2
over the door, 2
the magic coins, 2
n't steal it, 2
turns into a, 2
i 'm megan, 2
in a few, 2
18 19 20, 2
do we go, 2
on c'm on, 2
always be in, 2
their magic is, 2
the night that, 2
there and show, 2
maybe if we, 2
the sound of, 2
what we do, 2
too much trouble, 2
not going to, 2
's the flutter, 2
well you 're, 2
they 're just, 2
the great gizmonks, 2
there 's always, 2
now come on, 2
is no more, 2
but i have, 2
n't have a, 2
soon we 'll, 2
of the amulet, 2
any longer paradise, 2
been looking for, 2
if you would, 2
knight shade knight, 2
'm not a, 2
we can fly, 2
but you have, 2
the costume ball, 2
makes all the, 2
different kinds of, 2
do something before, 2
could do something, 2
i was so, 2
and i shall, 2
get you there, 2
had the power, 2
sunstone and the, 2
n't get out, 2
dragon not a, 2
you another treasure, 2
effects of the, 2
all into glass, 2
ponyland 's magic, 2
up with this, 2
perhaps i can, 2
well i uh, 2
na do it, 2
i do that, 2
because of you, 2
to think that, 2
nursery of paradise, 2
yeah let 's, 2
you and you, 2
out of water, 2
like to have, 2
but where are, 2
them back to, 2
gon na miss, 2
to the moochick, 2
can help us, 2
big and strong, 2
's almost midnight, 2
'm not sure, 2
my little ones, 2
at a time, 2
could help rescue, 2
do something quick, 2
or do you, 2
where have you, 2
can forgive me, 2
we could still, 2
another way in, 2
thank you ball, 2
get the magic, 2
you go on, 2
north star you, 2
you 're finished, 2
you know where, 2
am going to, 2
it to the, 2
are king you, 2
you miserable little, 2
them get away, 2
flutter valley 's, 2
she fixed my, 2
north star honey, 2
there and grab, 2
up flutter ponies, 2
here to help, 2
or we 'll, 2
surely you jest, 2
love ice cream, 2
'd better go, 2
not want to, 2
's too dangerous, 2
queen of the, 2
yeah great idea, 2
but what would, 2
find a good, 2
go talk to, 2
n't have the, 2
oh boy are, 2
we should do, 2
be just like, 2
he 's my, 2
're helping a, 2
and it was, 2
believe in yourself, 2
maybe you 're, 2
this is gon, 2
na help me, 2
never gon na, 2
warm and beautiful, 2
the bees would, 2
shade knight shade, 2
wo n't we, 2
you really do, 2
of the string, 2
do with them, 2
how we do, 2
reaches paradise estate, 2
that used to, 2
've had enough, 2
do we find, 2
cookies and cupcakes, 2
n't help you, 2
what can we, 2
better get out, 2
stay away from, 2
wo n't get, 2
sunstone back to, 2
you might need, 2
looking for you, 2
i suggest we, 2
every place we, 2
ta do is, 2
but we ca, 2
we 'll probably, 2
in the soup, 2
can find a, 2
a little squirt, 2
i am the, 2
well if you, 2
will be banished, 2
to ask you, 2
everything back to, 2
did i do, 2
they could have, 2
the floating castle, 2
i do have, 2
and we can, 2
you wish for, 2
go down there, 2
to get any, 2
are they so, 2
you 're standing, 2
on we take, 2
fixed my leg, 2
to do a, 2
where it 's, 2
let 's try, 2
of the wizard, 2
so much fun, 2
give you a, 2
to break into, 2
in dream valley, 2
going to fall, 2
you would n't, 2
we 're okay, 2
're out of, 2
into glass before, 2
speak to you, 2
wo n't happen, 2
oh she 's, 2
and we got, 2
you can be, 2
i found it, 2
n't say that, 2
sorry for the, 2
from the volcano, 2
of the city, 2
time to waste, 2
really think so, 2
split up and, 2
